ID,Type,Status,URL,Notes
3143,Company,In URL file but missing from API,https://mininghub.com/company/summit-steel-buildings/3143,URL exists but company not found in API response
3515,Company,In URL file but missing from API,https://mininghub.com/company/eagle-battery-metals-corp/3515,URL exists but company not found in API response
3203,Company,In URL file but missing from API,https://mininghub.com/company/mining-and-industrial-photography-in-north-america/3203,URL exists but company not found in API response
2326,Company,In URL file but missing from API,https://mininghub.com/company/ted-macnaughton-/2326,URL exists but company not found in API response
3518,Company,In URL file but missing from API,https://mininghub.com/company/united-nuclear-llc/3518,URL exists but company not found in API response
3996,Company,In URL file but missing from API,https://mininghub.com/company/emerald-resources-nl/3996,URL exists but company not found in API response
5378,Company,In URL file but missing from API,https://mininghub.com/company/smm-morenci-inc/5378,URL exists but company not found in API response
3329,Company,In URL file but missing from API,https://mininghub.com/company/nature-exploration-and-discovery-sarl/3329,URL exists but company not found in API response
4110,Company,In URL file but missing from API,https://mininghub.com/company/james-bay-minerals-limited/4110,URL exists but company not found in API response
5169,Company,In URL file but missing from API,https://mininghub.com/company/oracle-commodity-holding-corp/5169,URL exists but company not found in API response
2441,Company,In URL file but missing from API,https://mininghub.com/company/kobo-resources-inc/2441,URL exists but company not found in API response
3865,Company,In URL file but missing from API,https://mininghub.com/company/apc-minerals-limited/3865,URL exists but company not found in API response
2170,Company,In URL file but missing from API,https://mininghub.com/company/jody-dahrouge/2170,URL exists but company not found in API response
5057,Company,In URL file but missing from API,https://mininghub.com/company/danola-pty-ltd/5057,URL exists but company not found in API response
1923,Company,In URL file but missing from API,https://mininghub.com/company/summitomo-metal-mining-ltd/1923,URL exists but company not found in API response
5626,Company,In URL file but missing from API,https://mininghub.com/company/reward-minerals-ltd/5626,URL exists but company not found in API response
3586,Company,In URL file but missing from API,https://mininghub.com/company/toromont-cat-power-systems/3586,URL exists but company not found in API response
4619,Company,In URL file but missing from API,https://mininghub.com/company/apex-geoscience-ltd/4619,URL exists but company not found in API response
499,Company,In URL file but missing from API,https://mininghub.com/company/rush-gold-corp/499,URL exists but company not found in API response
4985,Company,In URL file but missing from API,https://mininghub.com/company/golden-promise-mines-inc/4985,URL exists but company not found in API response
3648,Company,In URL file but missing from API,https://mininghub.com/company/andrews--sons-drilling-ltd/3648,URL exists but company not found in API response
3725,Company,In URL file but missing from API,https://mininghub.com/company/altus-gold-corp/3725,URL exists but company not found in API response
5052,Company,In URL file but missing from API,https://mininghub.com/company/avant-exploration-ltd/5052,URL exists but company not found in API response
3230,Company,In URL file but missing from API,https://mininghub.com/company/staggered-peaks-contracting-/3230,URL exists but company not found in API response
3350,Company,In URL file but missing from API,https://mininghub.com/company/transformaciones-y-servicios-metalurgicos-sa-de-cv/3350,URL exists but company not found in API response
3498,Company,In URL file but missing from API,https://mininghub.com/company/lithos-group-ltd/3498,URL exists but company not found in API response
2232,Company,In URL file but missing from API,https://mininghub.com/company/united-cominiere-sas/2232,URL exists but company not found in API response
3909,Company,In URL file but missing from API,https://mininghub.com/company/byron-energy-limited/3909,URL exists but company not found in API response
2360,Company,In URL file but missing from API,https://mininghub.com/company/perlis-enterprise-inc/2360,URL exists but company not found in API response
5236,Company,In URL file but missing from API,https://mininghub.com/company/marlin-gold-mining-ltd/5236,URL exists but company not found in API response
4750,Company,In URL file but missing from API,https://mininghub.com/company/saudi-arabian-mining-company/4750,URL exists but company not found in API response
1209,Company,In URL file but missing from API,https://mininghub.com/company/champion-bear-resources-ltd/1209,URL exists but company not found in API response
